,GDPDEF,INFL,UNRATE,UNRATENSA,FEDFUNDS,DFEDFUNDS,LONGRATE,DM2SL,DM2MSL,DMZMSL,DM1SL,DMBSL,EXCSR,DSHO,DDIV_M1,DDIV_M2,DDIV_M2M,DDIV_MZM,DDIV_M4,YGAP,SPD,DINFL,DLONGRATE,rinfl,rygap,rr,rr1
"1965-1",17.670000000000002,2.02,4.9000000000000004,5.4329999999999998,3.9729999999999999,0.39600000000000002,4.2030000000000003,7.9160939360000002,6.9637182009999998,6.9637182009999998,2.9919108950000002,5.0707292959999997,0.02247,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.8761379309999999,0.25016392999999998,0.219,0.029999999999999999,0.0013823208228223027,1.2964320815874713,2.0186176791771775,0.57970584941252867
"1965-2",17.751000000000001,1.829,4.6669999999999998,4.7670000000000003,4.077,0.104,4.2069999999999999,6.6061339439999998,5.892682915,5.892682915,2.3116679410000001,4.6798202299999998,0.019300000000000001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.065030766,0.14841270000000001,-0.191,0.0040000000000000001,-0.50073853010771852,0.24421370348217075,2.3297385301077185,1.8208170625178293
"1965-3",17.818999999999999,1.5289999999999999,4.367,4.1669999999999998,4.0730000000000004,-0.0040000000000000001,4.2469999999999999,7.7262097240000003,6.9068339249999999,6.9068339249999999,4.5836392699999999,5.5302198630000001,0.021479999999999999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.212557066,0.19843749999999999,-0.29999999999999999,0.040000000000000001,-0.66696329510162977,1.2174898359400219,2.1959632951016297,1.9950672300599781
"1965-4",17.942,2.7519999999999998,4.0999999999999996,3.7330000000000001,4.1669999999999998,0.094,4.4729999999999999,8.6635311789999996,8.3426253100000007,8.3426253100000007,7.2582636669999996,7.5424552909999996,0.0207,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.4447061110000003,0.33377048999999998,1.2230000000000001,0.22600000000000001,0.71330723340206381,1.3605520121413082,2.038692766597936,3.0841540988586922
"1966-1",18.056999999999999,2.556,3.867,4.2000000000000002,4.5570000000000004,0.39000000000000001,4.7699999999999996,7.6198298830000004,5.8720684009999999,5.8720684009999999,6.893307171,5.9681505020000003,0.01933,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.810574591,0.25301586999999998,-0.19600000000000001,0.29699999999999999,-0.58394599238075373,1.5686415125424227,3.1399459923807536,4.2419330784575777
"1966-2",18.204999999999998,3.2650000000000001,3.8330000000000002,3.9670000000000001,4.9130000000000003,0.35599999999999998,4.7800000000000002,4.7925263080000002,-0.78006187199999999,-0.78006187199999999,4.2973359899999997,5.6847398480000004,0.01891,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.9747637810000001,-0.094603199999999998,0.70899999999999996,0.01,0.15099775112458547,-0.54167249302537401,3.1140022488754147,5.5164362740253736
"1966-3",18.381,3.8479999999999999,3.7669999999999999,3.6000000000000001,5.4100000000000001,0.497,5.1399999999999997,2.3467110959999999,-2.1923011350000001,-2.1923011350000001,-1.2453794840000001,4.1924343070000001,0.019709999999999998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.6587415209999996,-0.1717188,0.58299999999999996,0.35999999999999999,0.19211262788596839,-0.04351935208544977,3.6558873721140315,4.7022608730854492
"1966-4",18.535,3.3370000000000002,3.7000000000000002,3.367,5.5629999999999997,0.153,5.0030000000000001,4.0111131670000004,-0.408467888,-0.408467888,1.1676567600000001,2.8177557200000001,0.018339999999999999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.3055310660000004,-0.53116669999999999,-0.51100000000000001,-0.13700000000000001,-0.80832753835865145,-0.068182143617706359,4.1453275383586519,4.3737132096177067
"1967-1",18.611999999999998,1.6579999999999999,3.8330000000000002,4.0999999999999996,4.8230000000000004,-0.73999999999999999,4.5830000000000002,6.4231723479999996,2.1007298919999999,2.1007298919999999,3.9447288669999998,6.3446553349999997,0.020369999999999999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.008232434,-0.19081970000000001,-1.679,-0.41999999999999998,-2.0540393899330711,-0.024611200203726646,3.712039389933071,4.0328436342037266
"1967-2",18.707000000000001,2.0369999999999999,3.8330000000000002,3.7669999999999999,3.9900000000000002,-0.83299999999999996,4.8200000000000003,9.4722341869999997,5.5588798840000004,5.5588798840000004,5.5036220800000004,5.1532724349999999,0.018550000000000001,#N/A,5.503589324,6.9070970479999998,5.4618732760000004,5.4618732760000004,6.8122854479999999,2.8712287779999999,0.85515624999999995,0.379,0.23699999999999999,-0.22452734348851711,-0.92637404569588111,2.2615273434885168,3.7976028236958808
"1967-3",18.885999999999999,3.8090000000000002,3.7999999999999998,3.8330000000000002,3.8929999999999998,-0.097000000000000003,5.2469999999999999,10.71811668,7.2734833160000001,7.2734833160000001,8.7106877520000001,6.1171815939999998,0.01915,#N/A,8.7106373819999998,9.2082231510000003,7.9993245780000004,7.9993245780000004,9.4453894490000003,2.6485850640000002,1.3612698400000001,1.772,0.42699999999999999,1.3876061304638134,-0.11440995575091639,2.4213938695361867,2.7629950197509165
"1967-4",19.096,4.423,3.8999999999999999,3.6669999999999998,4.173,0.28000000000000003,5.6429999999999998,8.3723986769999996,4.9061904060000003,4.9061904060000003,6.4838406209999997,6.8821884000000004,0.017489999999999999,#N/A,6.3376065949999996,6.6039908399999998,5.5944959159999996,5.5944959159999996,7.0785502850000004,2.2359963679999999,1.4780327900000001,0.61399999999999999,0.39600000000000002,0.57783050838768535,-0.31388017968397552,3.8451694916123147,2.5498765476839753
"1968-1",19.308,4.4160000000000004,3.7330000000000001,4,4.7869999999999999,0.61399999999999999,5.6100000000000003,6.7952952680000003,2.5347682389999999,2.5347682389999999,5.2278834559999998,6.1677207650000003,0.017559999999999999,#N/A,5.3019104319999997,4.9525483230000003,3.7987549939999998,3.7987549939999998,5.7966889459999997,3.149073628,0.84112903000000006,-0.0070000000000000001,-0.033000000000000002,0.079753283100108208,1.0077762972835145,4.3362467168998924,2.1412973307164855
"1968-2",19.510999999999999,4.1840000000000002,3.5670000000000002,3.5329999999999999,5.9800000000000004,1.1930000000000001,5.7430000000000003,6.5334037719999998,3.5513698809999998,3.5513698809999998,6.7949778829999996,5.9102820669999998,0.01619,#N/A,6.7962745470000003,5.6598172240000002,4.8723318830000002,4.8723318830000002,5.2222506920000002,3.6669625269999999,-0.2295161,-0.23200000000000001,0.13300000000000001,-0.26275947987380333,0.69309784742188318,4.446759479873803,2.9738646795781167
"1968-3",19.702999999999999,3.9169999999999998,3.5329999999999999,3.6000000000000001,5.9429999999999996,-0.036999999999999998,5.46,7.6920736449999998,4.0746385829999996,4.0746385829999996,7.7263157199999997,7.0240321229999996,0.016209999999999999,#N/A,7.8669965800000003,6.4655718359999996,5.5282234250000002,5.5282234250000002,7.4129765010000002,3.285298461,-0.486875,-0.26700000000000002,-0.28299999999999997,-0.46944073439866596,-0.11648331546821233,4.3864407343986658,3.4017817764682121
"1968-4",19.981000000000002,5.6040000000000001,3.3999999999999999,3.2000000000000002,5.9169999999999998,-0.025999999999999999,5.7699999999999996,9.1627199969999999,5.4745776529999999,5.4745776529999999,8.5343911870000007,7.4674424019999996,0.014760000000000001,#N/A,8.5328789159999996,7.7299590619999998,6.737501731,6.737501731,7.9465754200000003,2.5415158629999999,-0.081451599999999999,1.6870000000000001,0.31,1.4678759896425828,-0.50160050933571898,4.1361240103574168,3.0431163723357191
"1969-1",20.187000000000001,4.1029999999999998,3.3999999999999999,3.633,6.5670000000000002,0.65000000000000002,6.1769999999999996,6.7718523079999997,3.865040987,3.865040987,7.1538940740000001,5.5761589269999998,0.01064,#N/A,6.9519660300000004,5.6028998190000001,4.9180926630000004,4.9180926630000004,6.2310808069999997,3.0148013229999999,-0.35770489999999999,-1.5009999999999999,0.40699999999999997,-1.3527015080193396,0.68219794738945949,5.4557015080193398,2.3326033756105407
"1969-2",20.443999999999999,5.0599999999999996,3.4329999999999998,3.3999999999999999,8.327,1.76,6.3529999999999998,3.5052309149999998,0.56943564300000005,0.56943564300000005,3.1978851210000001,3.1966120400000002,0.010619999999999999,#N/A,3.198935079,2.100036952,1.4505945790000001,1.4505945790000001,2.208119022,2.2639288899999999,-1.7992063,0.95699999999999996,0.17599999999999999,0.74585908459502193,-0.48861997485164088,4.3141409154049777,2.752548864851641
"1969-3",20.731000000000002,5.5759999999999996,3.5670000000000002,3.6669999999999998,8.9830000000000005,0.65600000000000003,6.8570000000000002,2.5342787229999999,-1.510780346,-1.510780346,1.787638496,3.2216474169999998,0.01102,#N/A,1.7882230690000001,0.070686496000000001,-0.66522664399999998,-0.66522664399999998,0.106850442,1.9236008529999999,-1.9806349000000001,0.51600000000000001,0.504,0.40546689582189943,-0.019058279299474901,5.1705331041780997,1.9426591322994748
"1969-4",20.998000000000001,5.1189999999999998,3.5670000000000002,3.3330000000000002,8.9399999999999995,-0.042999999999999997,7.2969999999999997,3.4301605130000001,0.0571143,0.0571143,3.2239667910000001,5.71494211,0.0099100000000000004,#N/A,3.2251056130000002,1.5131028900000001,0.96466401999999996,0.96466401999999996,2.4934244539999999,0.47831477100000003,-1.4908197000000001,-0.45700000000000002,0.44,-0.49627446479739801,-1.1045188280367402,5.6152744647973982,1.5828335990367401
"1970-1",21.294,5.5990000000000002,4.1669999999999998,4.5,8.5730000000000004,-0.36699999999999999,7.367,1.4773163760000001,-2.520776031,-2.520776031,4.2369824979999997,4.0751247319999999,0.0078700000000000003,#N/A,4.5031552850000001,-0.046777999000000001,-0.63314060699999997,-0.63314060699999997,1.225238974,-0.53005299299999997,-1.1378333,0.47999999999999998,0.070000000000000007,0.47152416626944849,-0.74721112415485358,5.1274758337305517,0.21715813115485361
"1970-2",21.591000000000001,5.54,4.7670000000000003,4.6669999999999998,7.8799999999999999,-0.69299999999999995,7.7130000000000001,2.6905677570000002,-5.380857883,-5.380857883,2.9715898940000001,6.5460901209999998,0.0072300000000000003,#N/A,3.0375945959999999,-1.5166190989999999,-2.877819669,-2.877819669,-0.42202110300000001,-1.181362064,-0.11799999999999999,-0.058999999999999997,0.34599999999999997,0.12527778683389901,-0.46046002535538744,5.414722213166101,-0.72090203864461255
"1970-3",21.768000000000001,3.266,5.1669999999999998,5.1669999999999998,6.7030000000000003,-1.177,7.46,8.9355580460000006,4.6042423870000002,4.6042423870000002,5.243041818,7.3665295669999997,0.0083300000000000006,#N/A,5.1135003809999997,5.6078555210000003,4.7696935979999999,4.7696935979999999,5.7502010979999998,-1.030350519,0.78625,-2.274,-0.253,-1.9984666857052908,0.27050916902273281,5.2644666857052904,-1.3008596880227328
"1970-4",22.056000000000001,5.2569999999999997,5.8330000000000002,5.4000000000000004,5.5670000000000002,-1.1359999999999999,6.8529999999999998,10.611624709999999,8.0661110780000005,8.0661110780000005,7.1143765700000001,7.4582747170000001,0.0097599999999999996,#N/A,6.9185395099999996,8.2893512040000008,7.6728611459999998,7.6728611459999998,8.7752807140000009,-2.808164149,1.31916667,1.9910000000000001,-0.60699999999999998,1.9276242379029203,-1.7228310115263035,3.3293757620970794,-1.0853331374736965
"1971-1",22.390999999999998,6.0300000000000002,5.9329999999999998,6.5,3.8570000000000002,-1.71,6.0170000000000003,12.631072189999999,9.259931023,9.259931023,6.6219505669999998,8.3092373130000006,0.0092499999999999995,#N/A,6.6263481750000004,9.6173010429999994,8.2090755980000001,8.2090755980000001,10.60641221,-0.89829348899999995,2.1124590200000002,0.77300000000000002,-0.83599999999999997,1.2953340509501443,1.8194168873579459,4.7346659490498562,-2.717710376357946
"1971-2",22.684999999999999,5.218,5.9000000000000004,5.8330000000000002,4.5629999999999997,0.70599999999999996,6.2469999999999999,15.157732920000001,11.200949339999999,11.200949339999999,8.3817217989999993,7.6965514339999999,0.0079000000000000008,#N/A,8.5694067470000004,12.468841510000001,10.15547293,10.15547293,12.00391806,-1.0736729739999999,1.66984127,-0.81200000000000006,0.23000000000000001,-0.16694917430905187,-0.25456912270501131,5.3849491743090514,-0.81910385129498864
"1971-3",22.916,4.0529999999999999,6.0330000000000004,5.9669999999999996,5.4729999999999999,0.91000000000000003,6.4829999999999997,11.737410410000001,9.2750097819999997,9.2750097819999997,6.8530540310000001,8.3355813800000007,0.0075599999999999999,#N/A,6.733834935,9.5712462180000006,8.3790403470000001,8.3790403470000001,9.809325587,-0.96683560400000002,1.0193749999999999,-1.165,0.23599999999999999,-0.70781344455595518,0.052968596780618382,4.7608134445559553,-1.0198042007806185
"1971-4",23.106999999999999,3.3199999999999998,5.9329999999999998,5.5330000000000004,4.75,-0.72299999999999998,5.8899999999999997,10.68418069,7.0108902840000002,7.0108902840000002,3.7050915500000001,4.9056655569999998,0.0076299999999999996,#N/A,3.647068049,7.862019417,5.8891288250000002,5.8891288250000002,8.5992214869999994,-1.436102022,1.1875409800000001,-0.73299999999999998,-0.59299999999999997,-0.56518160034708242,-0.47361154038895359,3.8851816003470825,-0.96249048161104644
"1972-1",23.457999999999998,6.0300000000000002,5.7670000000000003,6.3330000000000002,3.54,-1.21,6.0330000000000004,11.86045586,8.6572443519999993,8.6572443519999993,7.7683600999999998,7.4665998819999997,0.0068999999999999999,#N/A,8.0003319659999992,10.2922207,8.5809643710000003,8.5809643710000003,11.894107330000001,-0.350011397,2.4646031700000002,2.71,0.14299999999999999,2.8341567161785823,1.0155151072771087,3.1958432838214179,-1.3655265042771088
"1972-2",23.603999999999999,2.4820000000000002,5.7000000000000002,5.5999999999999996,4.2999999999999998,0.76000000000000001,6.1429999999999998,9.8909379009999991,7.1894097129999999,7.1894097129999999,6.4921698489999997,6.9575575509999998,0.0061500000000000001,#N/A,6.3773319869999998,7.9130778470000003,6.7499262619999998,6.7499262619999998,9.0775931209999996,1.1814461380000001,1.8362499999999999,-3.548,0.11,-2.9213174085978117,1.4639031399247511,5.403317408597812,-0.28245700192475098
"1972-3",23.829999999999998,3.8119999999999998,5.5670000000000002,5.5999999999999996,4.7400000000000002,0.44,6.29,13.24081314,9.5824675419999998,9.5824675419999998,8.2742293389999997,7.3668365680000001,0.00726,#N/A,8.2742190959999995,10.33912452,8.9521664380000008,8.9521664380000008,9.8545001649999993,1.395042313,1.5593650800000001,1.3300000000000001,0.14699999999999999,1.1335646665606063,0.25207706419054632,2.6784353334393938,1.1429652488094537
"1972-4",24.134,5.0709999999999997,5.367,4.9329999999999998,5.1429999999999998,0.40300000000000002,6.3730000000000002,13.06837485,9.9712957430000007,9.9712957430000007,9.6759073890000007,9.0579356289999993,0.01077,#N/A,9.7299227170000009,10.87790283,9.8699805109999996,9.8699805109999996,10.85579969,2.3265442649999999,1.2216666700000001,1.2589999999999999,0.083000000000000004,1.2562061912489833,1.0101683267417196,3.8147938087510163,1.3163759382582803
"1973-1",24.411999999999999,4.5810000000000004,4.9329999999999998,5.4329999999999998,6.5369999999999999,1.3939999999999999,6.6029999999999998,9.3891679119999996,6.2415432290000004,6.2415432290000004,7.9146967200000002,10.086672910000001,0.0085500000000000003,#N/A,7.9680216159999997,7.8717690969999996,6.9366726999999999,6.9366726999999999,9.4702943170000005,4.054529026,0.089838710000000002,-0.48999999999999999,0.23000000000000001,-0.36453406382692433,1.882029295810371,4.9455340638269245,2.1724997301896289
"1973-2",24.786999999999999,6.0979999999999999,4.9329999999999998,4.867,7.8170000000000002,1.28,6.8070000000000004,6.5211323349999999,3.533204279,3.533204279,4.6851887879999996,7.8931158830000001,0.0073400000000000002,#N/A,4.6323210460000004,4.6989677329999999,3.763586471,3.763586471,6.7666703239999997,4.3388026120000003,-1.0160317000000001,1.5169999999999999,0.20399999999999999,1.3155462975933787,0.60114756150857196,4.7824537024066212,3.7376550504914281
"1973-3",25.27,7.7190000000000003,4.7999999999999998,4.7999999999999998,10.56,2.7429999999999999,7.2069999999999999,5.5743333650000002,2.680959826,2.680959826,4.5792096310000003,8.3856294919999996,0.0083899999999999999,#N/A,4.5268612279999996,3.76232276,3.082576124,3.082576124,6.1759073649999996,2.9296520699999999,-3.3046031999999999,1.621,0.40000000000000002,1.5789293623106335,-1.0026419887088105,6.1400706376893668,3.9322940587088104
"1973-4",25.773,7.8840000000000003,4.7670000000000003,4.4669999999999996,9.9969999999999999,-0.56299999999999994,6.7530000000000001,5.1209803279999999,2.1864200650000001,2.1864200650000001,5.0386270350000002,6.5228471179999996,0.0091800000000000007,#N/A,5.0386681099999997,3.4945839680000002,2.7847789060000001,2.7847789060000001,5.6737801049999996,3.0208633090000001,-3.2308333,0.16500000000000001,-0.45400000000000001,0.32175694400554145,0.57776450758377118,7.5622430559944593,2.4430988014162289
"1974-1",26.260000000000002,7.4880000000000004,5.133,5.5999999999999996,9.3230000000000004,-0.67400000000000004,7.0529999999999999,7.3139559590000003,4.3373102440000002,4.3373102440000002,6.5371696320000003,8.8884253199999996,0.0055799999999999999,#N/A,6.4734562630000001,5.6412604499999999,4.7503413529999996,4.7503413529999996,6.7432309090000002,1.2356580029999999,-2.2755738000000001,-0.39600000000000002,0.29999999999999999,-0.17387463869759046,-1.3233679262555931,7.6618746386975909,2.559025929255593
"1974-2",26.879999999999999,9.3339999999999996,5.2000000000000002,5.0670000000000002,11.25,1.927,7.5430000000000001,4.7976357329999999,2.9548514250000002,3.0217541090000002,3.752138075,10.072856829999999,0.0060800000000000003,#N/A,3.7623910149999999,3.5591024309999999,3.1239684030000001,3.1239684030000001,4.7362259299999998,0.55486857000000001,-3.6528570999999999,1.8460000000000001,0.48999999999999999,2.1835248777774905,-0.34984864404419502,7.1504751222225096,0.90471721404419503
"1974-3",27.667999999999999,11.558,5.633,5.5670000000000002,12.09,0.83999999999999997,7.9630000000000001,4.2586645089999999,3.3093833789999998,3.3309469119999999,3.5198839020000001,7.8314932400000004,0.0058599999999999998,#N/A,3.6471232090000001,3.4964289709999998,3.2911714669999999,3.2957378570000002,6.052372278,-1.3021460579999999,-4.11625,2.2240000000000002,0.41999999999999998,2.8066869358180613,-1.4507971503488428,8.7513130641819394,0.14865109234884288
"1974-4",28.481999999999999,11.598000000000001,6.5999999999999996,6.133,9.3469999999999995,-2.7429999999999999,7.6699999999999999,6.0740965950000003,5.3827742230000002,5.425226619,4.808104009,8.3626324990000001,0.0065300000000000002,#N/A,4.7965279479999996,5.1697650270000004,4.9723880669999998,4.9814602920000004,5.1573435740000004,-2.5720580069999999,-1.6280327999999999,0.040000000000000001,-0.29299999999999998,1.1088645911885866,-0.9064691653297472,10.489135408811414,-1.6655888416702527
"1975-1",29.129000000000001,8.9849999999999994,8.2669999999999995,9.0670000000000002,6.3029999999999999,-3.044,7.54,7.5598823389999996,6.9446564400000002,6.9638437069999997,2.4794974559999998,5.2889372100000003,0.00628,#N/A,2.3283109739999999,5.8568350870000003,5.4478983190000001,5.4522251419999996,6.1613682409999999,-4.5970939729999998,1.2390000000000001,-2.613,-0.13,-1.2334878241045217,-1.8746214577056266,10.218487824104521,-2.7224725152943732
"1975-2",29.562000000000001,5.9020000000000001,8.8670000000000009,8.6669999999999998,5.4199999999999999,-0.88300000000000001,8.0500000000000007,14.39508633,12.33336008,12.37037898,6.0129807660000001,6.2872096749999997,0.0061500000000000001,#N/A,5.8996924880000003,11.03585468,10.152467659999999,10.160358560000001,11.65284046,-4.7182197969999997,2.6257812500000002,-3.0830000000000002,0.51000000000000001,-1.7970630439491901,-0.25018423669458012,7.6990630439491898,-4.4680355603054194
"1975-3",30.084,7.0010000000000003,8.4670000000000005,8.3330000000000002,6.1600000000000001,0.73999999999999999,8.2970000000000006,14.31558824,12.307403069999999,12.36220159,7.426453489,6.0576495809999997,0.0070499999999999998,#N/A,7.4000764270000001,11.430372459999999,10.789037929999999,10.81454812,11.955442010000001,-3.8773487580000001,2.1482812500000001,1.099,0.247,1.8970493216187723,0.64551402635594202,5.1039506783812278,-4.5228627843559419
"1975-4",30.587,6.633,8.3000000000000007,7.7999999999999998,5.4130000000000003,-0.747,8.0630000000000006,9.5405319879999997,7.3928178259999999,7.4279576699999996,2.709024834,5.6094100469999999,0.0092999999999999992,#N/A,2.5167825599999998,6.6021127579999996,5.9911667919999996,6.0041054190000001,7.6329133459999996,-3.3610388740000001,2.6524590199999998,-0.36799999999999999,-0.23400000000000001,0.51075991952483113,0.40899298534869333,6.1222400804751693,-3.7700318593486934
"1976-1",30.911000000000001,4.2149999999999999,7.7329999999999997,8.5329999999999995,4.827,-0.58599999999999997,7.7530000000000001,12.51364716,12.39684074,12.35002656,5.822653646,5.0991059160000001,0.0085500000000000003,#N/A,5.5721917330000004,10.25629531,10.092428630000001,10.08135942,10.79400394,-1.9527868420000001,2.9398387100000001,-2.4180000000000001,-0.31,-1.5901531740856665,1.286356675752661,5.8051531740856666,-3.2391435177526611
"1976-2",31.222000000000001,4.0039999999999996,7.5670000000000002,7.4000000000000004,5.1970000000000001,0.37,7.7729999999999997,11.83510804,11.520977999999999,11.514442689999999,6.7778957230000003,8.4890366910000008,0.0073800000000000003,#N/A,6.4840344490000001,9.862706309,9.6958638540000006,9.6934382760000002,10.440518839999999,-1.987262514,2.5712698399999998,-0.21099999999999999,0.02,0.11065910473794105,-0.12421021221774375,3.8933408952620585,-1.8630523017822562
"1976-3",31.626000000000001,5.1429999999999998,7.7329999999999997,7.5999999999999996,5.2830000000000004,0.085999999999999993,7.7300000000000004,10.48889694,7.7564757259999997,7.7887386789999997,4.0390784120000003,5.5626568729999999,0.00826,#N/A,3.5773790879999998,7.1701765399999999,6.1649795579999997,6.1765066129999999,7.1938623079999999,-2.2007541599999998,2.44828125,1.139,-0.042999999999999997,1.3969982641806891,-0.28607585769467736,3.746001735819311,-1.9146783023053224
"1976-4",32.192,7.0949999999999998,7.7670000000000003,7.3330000000000002,4.8730000000000002,-0.40999999999999998,7.1900000000000004,14.23485035,12.67318674,12.73603404,7.081397602,6.6368538450000001,0.0094699999999999993,#N/A,6.6611474230000001,11.111215059999999,10.318866659999999,10.342256219999999,9.5621119340000007,-2.2482958339999999,2.3075409800000002,1.952,-0.54000000000000004,2.4281122770012749,-0.12197585969596791,4.6668877229987249,-2.1263199743040317
"1977-1",32.710999999999999,6.3970000000000002,7.5,8.2330000000000005,4.6600000000000001,-0.21299999999999999,7.3529999999999998,13.372007460000001,12.249594099999999,12.32583195,9.4938078840000006,7.4477949890000001,0.0086099999999999996,#N/A,9.0817885319999991,11.42547396,10.874216690000001,10.91268187,10.90141421,-1.880342156,2.6798412699999998,-0.69799999999999995,0.16300000000000001,0.16924799600607399,0.27710846834248115,6.2277520039939258,-2.1574506243424811
"1977-2",33.171999999999997,5.5979999999999999,7.133,6.9329999999999998,5.157,0.497,7.3700000000000001,10.62973822,7.861741136,7.8708899360000002,7.7639389210000003,7.67638044,0.0069800000000000001,#N/A,7.5417973009999999,8.7006015960000003,7.7076408340000002,7.7128963690000001,9.1523750039999996,-0.77987320699999996,2.19968254,-0.79900000000000004,0.017000000000000001,-0.071620107200305538,1.0145468078694377,5.6696201072003056,-1.7944200148694378
"1977-3",33.576000000000001,4.8419999999999996,6.9000000000000004,6.7999999999999998,5.8200000000000003,0.66300000000000003,7.3570000000000002,9.1058005729999998,6.9988214150000001,6.958728721,6.2533842650000002,9.0681160809999994,0.0086499999999999997,#N/A,5.929026049,7.2182047110000003,6.5243237189999999,6.5046554759999999,7.1015254810000004,0.184410677,1.52222222,-0.75600000000000001,-0.012999999999999999,-0.29650088206248681,0.95912660261352212,5.1385008820624867,-0.77471592561352209
"1977-4",34.301000000000002,8.5449999999999999,6.6669999999999998,6.2999999999999998,6.5129999999999999,0.69299999999999995,7.5970000000000004,8.1960021300000001,7.4477217180000004,7.4897199949999997,7.7425736509999998,8.2617113189999998,0.0080700000000000008,#N/A,7.501716665,7.4843643599999998,7.3264834470000002,7.3433386719999998,8.1332383149999998,-0.64791837200000002,1.0836666699999999,3.7029999999999998,0.23999999999999999,3.9004943673173487,-0.75476075887383642,4.6445056326826517,0.1068423868738364
"1978-1",34.799999999999997,5.7770000000000001,6.3330000000000002,6.867,6.7569999999999997,0.24399999999999999,8.0099999999999998,7.3993815959999996,6.4808769000000002,6.7298830389999997,8.3512016619999994,9.5074919219999998,0.0086,#N/A,8.0604970960000006,6.9625163639999998,6.7740365389999999,6.8781939989999996,8.0266222000000003,-1.1726802919999999,1.22557377,-2.7679999999999998,0.41299999999999998,-1.881775087136921,-0.4382805644352612,7.6587750871369211,-0.7343997275647387
"1978-2",35.465000000000003,7.5720000000000001,6,5.8330000000000002,7.2830000000000004,0.52600000000000002,8.3200000000000003,7.3973444309999996,5.5582917549999999,5.8483122740000004,9.8121089480000006,9.0646315729999998,0.0065399999999999998,#N/A,9.6540170510000003,6.8487208070000003,6.513941558,6.6288746859999996,7.6025483100000004,1.732947512,1.0320634900000001,1.7949999999999999,0.31,2.1974037264429067,2.9664044627920898,5.3745962735570938,-1.2334569507920898
"1978-3",36.067,6.7329999999999997,6.0330000000000004,6,8.0999999999999996,0.81699999999999995,8.4900000000000002,7.3829629969999999,1.1968041679999999,1.50759866,6.8042580590000004,8.4165679339999997,0.0065900000000000004,#N/A,6.7493848329999997,3.6324062659999998,2.3796885900000002,2.4961834139999999,4.6329309140000001,1.8449894179999999,0.38111110999999998,-0.83899999999999997,0.17000000000000001,-0.37134679754418265,0.36001662803724321,7.1043467975441823,1.4849727899627567
"1978-4",36.805999999999997,8.1129999999999995,5.9000000000000004,5.5670000000000002,9.5830000000000002,1.4830000000000001,8.8200000000000003,7.4061521680000002,0.204358339,0.51692748700000002,6.2779013890000002,7.9551971889999997,0.0068700000000000002,#N/A,5.4320272569999997,2.1640883739999999,0.6879653,0.806784473,4.3547825380000003,2.3101188850000001,-0.76131150000000003,1.3799999999999999,0.33000000000000002,1.6244370926541332,0.75925937987705883,6.4885629073458659,1.5508595051229412
"1979-1",37.475999999999999,7.2160000000000002,5.867,6.2999999999999998,10.073,0.48999999999999999,9.1069999999999993,5.8238800560000001,-5.7778166759999996,-5.3582079289999998,5.5892851649999997,5.484106991,0.0062599999999999999,#N/A,3.7051111419999998,-3.5155189949999999,-5.7058298089999999,-5.5921232500000002,-0.93986766499999996,1.62271261,-0.96693549999999995,-0.89700000000000002,0.28699999999999998,-0.54734331384136148,-0.28389386859412058,7.7633433138413617,1.9066064785941206
"1979-2",38.393999999999998,9.6799999999999997,5.7000000000000002,5.5670000000000002,10.18,0.107,9.1129999999999995,9.3739733310000002,2.305298616,3.1133481289999998,10.949588800000001,6.3086104729999999,0.0059100000000000003,#N/A,9.7265421340000007,3.3073245400000002,1.848664138,2.0443617010000001,5.073561357,0.91151448099999999,-1.0630645000000001,2.464,0.0060000000000000001,2.6658152946305687,-0.32100568230643312,7.0141847053694306,1.2325201633064331
"1979-3",39.234000000000002,8.657,5.867,5.8330000000000002,10.946999999999999,0.76700000000000002,9.1029999999999998,9.3531119950000008,6.4162407330000004,7.2386047759999999,8.6545690119999996,8.8523755830000006,0.0068900000000000003,#N/A,7.8630280910000003,5.3900436330000003,4.5000829690000002,4.7101664909999998,6.1236376139999997,0.88582238999999996,-1.8266667000000001,-1.0229999999999999,-0.01,-0.32424382039488719,0.34325132727476015,8.9812438203948872,0.54257106272523981
"1979-4",39.962000000000003,7.3540000000000001,5.9669999999999996,5.633,13.577,2.6299999999999999,10.446999999999999,5.9070388359999999,-5.5136453889999997,-4.5713006270000003,2.843738664,8.8608931200000001,0.0099799999999999993,#N/A,2.6539131060000001,-4.2785243450000001,-7.0162723079999996,-6.7305572539999998,-2.763269674,0.41696253599999999,-3.1509836,-1.3029999999999999,1.3440000000000001,-0.84674936171401605,-0.064384381360557796,8.200749361714017,0.48134691736055779
